subscribers,SUBSCRIPTION_DATE,NB_SUBSCRIPTION,USAGE_DATE,usage_Type,Destination,Amount_DZD,Amount_data_DZD,Volume_Data_KB,Volume_KB_SC_Nbr,Nb_USAGE
9776,2022-10-26,1,2022-10-31,VOICE,OFF-NET,4.99,0.0,0.0,30.0,1
9776,2022-10-26,1,2022-10-31,VAS,Others,44.0,0.0,0.0,2.0,2
9776,2022-10-26,1,2022-11-30,VAS,Others,22.0,0.0,0.0,1.0,1
9776,2022-10-26,1,2022-11-30,SMS,ON-NET,4.99,0.0,0.0,1.0,1
9776,2022-10-26,1,2022-11-30,VOICE,ON-NET,74.85,0.0,0.0,510.0,14
9776,2022-10-26,1,2022-11-30,DATA,DATA,0.0,0.0,267520.07,267520.07,516
9776,2022-10-26,1,2022-12-31,DATA,DATA,0.0,0.0,379271.23,379271.23,642
9776,2022-10-26,1,2022-12-31,VAS,Others,22.0,0.0,0.0,1.0,1
9776,2022-10-26,1,2022-12-31,SMS,ON-NET,4.99,0.0,0.0,1.0,1
9776,2022-10-26,1,2022-12-31,VOICE,ON-NET,59.88,0.0,0.0,360.0,11
9776,2022-10-26,1,2022-12-31,VOICE,OFF-NET,14.97,0.0,0.0,90.0,1
9776,2022-10-26,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
9776,2022-10-26,1,2023-01-31,VOICE,OFF-NET,9.98,0.0,0.0,60.0,1
9776,2022-10-26,1,2023-01-31,VOICE,ON-NET,14.97,0.0,0.0,210.0,5
9776,2022-10-26,1,2023-01-31,DATA,DATA,0.0,0.0,523577.16,523577.16,505
9777,2023-01-23,1,2023-01-31,DATA,DATA,0.0,0.0,15095546.67,15095546.67,1218
9777,2023-01-23,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,14970.0,209
9777,2023-01-23,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
9777,2023-01-23,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,5460.0,43
9778,2023-01-25,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,2.0,2
9778,2023-01-25,1,2023-01-31,DATA,DATA,0.0,0.0,6183305.75,6183305.75,403
9778,2023-01-25,1,2023-01-31,VOICE,OFF-NET,39.92,0.0,0.0,1380.0,22
9778,2023-01-25,1,2023-01-31,SMS,Others,100.0,0.0,0.0,5.0,5
9778,2023-01-25,1,2023-01-31,VOICE,ON-NET,114.77,0.0,0.0,2280.0,54
9778,2023-01-25,1,2023-01-31,VOICE,FIX,9.98,0.0,0.0,60.0,1
9780,2022-08-13,1,2022-08-31,DATA,DATA,0.0,0.0,8507376.9,8507376.9,336
9780,2022-08-13,1,2022-08-31,VOICE,ON-NET,0.0,0.0,0.0,2760.0,23
9780,2022-08-13,1,2022-08-31,VOICE,OFF-NET,0.0,0.0,0.0,9630.0,43
9780,2022-08-13,1,2022-09-30,VOICE,OFF-NET,19.96,0.0,0.0,120.0,1
9780,2022-08-13,1,2022-09-30,DATA,DATA,0.0,0.0,11.22,11.22,2
9780,2022-08-13,1,2022-10-31,DATA,DATA,0.0,0.0,3.33,3.33,3
9780,2022-08-13,1,2022-10-31,VOICE,ON-NET,4.99,0.0,0.0,30.0,1
9780,2022-08-13,1,2022-11-30,DATA,DATA,0.0,0.0,5832379.0,5832379.0,286
9780,2022-08-13,1,2022-11-30,VOICE,ON-NET,0.0,0.0,0.0,2850.0,17
9780,2022-08-13,1,2022-11-30,VOICE,OFF-NET,39.92,0.0,0.0,2160.0,22
9780,2022-08-13,1,2022-12-31,DATA,DATA,0.0,0.0,9056132.01,9056132.01,401
9780,2022-08-13,1,2022-12-31,SMS,Others,60.0,0.0,0.0,3.0,3
9780,2022-08-13,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,6000.0,31
9780,2022-08-13,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,7770.0,25
9780,2022-08-13,1,2023-01-31,VOICE,OFF-NET,14.97,0.0,0.0,90.0,2
9780,2022-08-13,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,0.0,1
9780,2022-08-13,1,2023-01-31,DATA,DATA,0.0,0.0,274.42,274.42,5
9781,2023-01-12,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,11970.0,138
9781,2023-01-12,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,56250.0,402
9781,2023-01-12,1,2023-01-31,DATA,DATA,0.0,0.0,31689257.53,31689257.53,1478
9783,2022-12-23,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,6900.0,49
9783,2022-12-23,1,2022-12-31,VOICE,FIX,0.0,0.0,0.0,150.0,2
9783,2022-12-23,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,30900.0,264
9783,2022-12-23,1,2022-12-31,DATA,DATA,0.0,0.0,8326634.17,8326634.17,349
9783,2022-12-23,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,52680.0,297
9783,2022-12-23,1,2023-01-31,DATA,DATA,0.0,0.0,7219305.39,7219305.39,343
9783,2022-12-23,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,11040.0,75
9784,2023-01-22,1,2023-01-31,DATA,DATA,0.0,0.0,4449734.7,4449734.7,116
9784,2023-01-22,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,0.0,1
9784,2023-01-22,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,9270.0,128
9784,2023-01-22,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,25860.0,297
9784,2023-01-22,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
9785,2023-01-09,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,20670.0,179
9785,2023-01-09,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,29100.0,92
9785,2023-01-09,1,2023-01-31,DATA,DATA,0.0,0.0,24924927.82,24924927.82,1332
9787,2023-01-30,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
9787,2023-01-30,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,11.0,11
9787,2023-01-30,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,6960.0,45
9787,2023-01-30,1,2023-01-31,DATA,DATA,0.0,0.0,169340.02,169340.02,303
9787,2023-01-30,1,2023-01-31,SMS,Others,0.0,0.0,0.0,81.0,81
9787,2023-01-30,1,2023-01-31,VOICE,ON-NET,19.96,0.0,0.0,29550.0,107
9788,2023-01-19,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,10140.0,108
9788,2023-01-19,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,31620.0,238
9788,2023-01-19,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,1.0,1
9788,2023-01-19,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,10.0,10
9788,2023-01-19,1,2023-01-31,DATA,DATA,0.0,0.0,51616211.45,51616211.45,1807
9789,2023-01-14,1,2023-01-31,DATA,DATA,0.0,0.0,76371.81,76371.81,23
9789,2023-01-14,1,2023-01-31,VOICE,OFF-NET,24.95,0.0,0.0,3150.0,13
9789,2023-01-14,1,2023-01-31,VOICE,ON-NET,59.88,0.0,0.0,5430.0,37
9791,2023-01-23,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
9791,2023-01-23,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,10200.0,39
9791,2023-01-23,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,30.0,30
9791,2023-01-23,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,6720.0,46
9791,2023-01-23,1,2023-01-31,VOICE,Internationnal,0.0,0.0,0.0,90.0,3
9791,2023-01-23,1,2023-01-31,DATA,DATA,0.0,0.0,8399980.5,8399980.5,597
9791,2023-01-23,1,2023-01-31,SMS,Others,0.0,0.0,0.0,364.0,364
9792,2023-01-15,1,2023-01-31,VOICE,ON-NET,164.67,0.0,0.0,44310.0,142
9792,2023-01-15,1,2023-01-31,VAS,Others,96.0,0.0,0.0,4.0,4
9792,2023-01-15,1,2023-01-31,VOICE,OFF-NET,44.91,0.0,0.0,4770.0,20
9792,2023-01-15,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,2.0,2
9792,2023-01-15,1,2023-01-31,DATA,DATA,0.0,0.0,256775.27,256775.27,225
9793,2023-01-05,1,2023-01-31,VOICE,ON-NET,24.95,0.0,0.0,194610.0,348
9793,2023-01-05,1,2023-01-31,DATA,DATA,0.0,0.0,25852023.1,25852023.1,707
9793,2023-01-05,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,390.0,5
9794,2022-11-09,1,2022-11-30,DATA,DATA,0.0,0.0,35064790.47,35064790.47,1264
9794,2022-11-09,1,2022-11-30,VOICE,FIX,0.0,0.0,0.0,510.0,2
9794,2022-11-09,1,2022-11-30,SMS,Others,0.0,0.0,0.0,20.0,20
9794,2022-11-09,1,2022-11-30,VOICE,Others,0.0,0.0,0.0,120.0,1
9794,2022-11-09,1,2022-11-30,VOICE,OFF-NET,0.0,0.0,0.0,26640.0,145
9794,2022-11-09,1,2022-11-30,SMS,OFF-NET,0.0,0.0,0.0,3.0,3
9794,2022-11-09,1,2022-11-30,SMS,ON-NET,0.0,0.0,0.0,4.0,4
9794,2022-11-09,1,2022-11-30,VOICE,ON-NET,0.0,0.0,0.0,6840.0,57
9794,2022-11-09,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,2850.0,29
9794,2022-11-09,1,2022-12-31,DATA,DATA,0.0,0.0,551831.79,551831.79,46
9796,2023-01-30,1,2023-01-31,DATA,DATA,0.0,0.0,1104888.11,1104888.11,29
9796,2023-01-30,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
9796,2023-01-30,1,2023-01-31,VOICE,OFF-NET,29.94,0.0,0.0,1980.0,8
9796,2023-01-30,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,90.0,2
9797,2023-01-05,1,2023-01-31,DATA,DATA,0.0,0.0,3149136.89,3149136.89,128
9797,2023-01-05,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,270.0,4
9797,2023-01-05,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,9570.0,10
9798,2023-01-11,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,540.0,1
9798,2023-01-11,1,2023-01-31,DATA,DATA,0.0,0.0,38767465.92,38767465.92,627
9798,2023-01-11,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,8520.0,65
9798,2023-01-11,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
9800,2022-12-27,1,2022-12-31,VOICE,OFF-NET,4.99,0.0,0.0,30.0,1
9800,2022-12-27,1,2022-12-31,VOICE,ON-NET,79.84,0.0,0.0,480.0,10
9800,2022-12-27,1,2022-12-31,DATA,DATA,0.0,0.0,1381315.14,1381315.14,325
9800,2022-12-27,1,2023-01-31,VOICE,OFF-NET,24.95,0.0,0.0,150.0,3
9800,2022-12-27,1,2023-01-31,DATA,DATA,0.0,0.0,1498.08,1498.08,59
9800,2022-12-27,1,2023-01-31,VOICE,ON-NET,89.82,0.0,0.0,540.0,14
9802,2022-12-10,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
9802,2022-12-10,1,2022-12-31,DATA,DATA,0.0,0.0,22076379.55,22076379.55,2666
9802,2022-12-10,1,2022-12-31,SMS,Others,0.0,0.0,0.0,93.0,93
9802,2022-12-10,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,2580.0,4
9802,2022-12-10,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,26400.0,33
9802,2022-12-10,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,3600.0,1
9802,2022-12-10,1,2023-01-31,SMS,Others,0.0,0.0,0.0,93.0,93
9802,2022-12-10,1,2023-01-31,DATA,DATA,0.0,0.0,10223138.89,10223138.89,2422
9802,2022-12-10,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,3630.0,30
9804,2023-01-29,1,2023-01-31,DATA,DATA,0.0,0.0,8753643.7,8753643.7,356
9804,2023-01-29,1,2023-01-31,SMS,Others,150.0,0.0,0.0,5.0,5
9804,2023-01-29,1,2023-01-31,VOICE,OFF-NET,94.81,0.0,0.0,810.0,19
9804,2023-01-29,1,2023-01-31,VAS,Others,66.0,0.0,0.0,3.0,3
9804,2023-01-29,1,2023-01-31,SMS,ON-NET,4.99,0.0,0.0,1.0,1
9804,2023-01-29,1,2023-01-31,VOICE,ON-NET,39.92,0.0,0.0,1230.0,17
9805,2023-01-07,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,43650.0,184
9805,2023-01-07,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,330.0,5
9805,2023-01-07,1,2023-01-31,DATA,DATA,0.0,0.0,19817976.05,19817976.05,990
9805,2023-01-07,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,3.0,3
9805,2023-01-07,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,13050.0,61
9805,2023-01-07,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,20.0,20
9806,2023-01-30,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,33720.0,386
9806,2023-01-30,1,2023-01-31,DATA,DATA,0.0,0.0,29319165.86,29319165.86,1368
9806,2023-01-30,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,4.0,4
9806,2023-01-30,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,14940.0,146
9806,2023-01-30,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,2.0,2
9807,2023-01-19,1,2023-01-31,VOICE,Internationnal,0.0,0.0,0.0,60.0,1
9807,2023-01-19,1,2023-01-31,VOICE,ON-NET,64.87,0.0,0.0,101730.0,745
9807,2023-01-19,1,2023-01-31,SMS,ON-NET,4.99,0.0,0.0,72.0,72
9807,2023-01-19,1,2023-01-31,DATA,DATA,0.0,0.0,22536894.36,22536894.36,860
9807,2023-01-19,1,2023-01-31,SMS,Others,150.0,0.0,0.0,8.0,8
9807,2023-01-19,1,2023-01-31,VOICE,OFF-NET,59.88,0.0,0.0,16020.0,110
9807,2023-01-19,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
9807,2023-01-19,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,5.0,5
9808,2023-01-10,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,18.0,18
9808,2023-01-10,1,2023-01-31,DATA,DATA,0.0,0.0,1245777.54,1245777.54,291
9810,2022-12-13,1,2022-12-31,SMS,OFF-NET,4.99,0.0,0.0,3.0,3
9810,2022-12-13,1,2022-12-31,DATA,DATA,0.0,0.0,3364709.0,3364709.0,1089
9810,2022-12-13,1,2022-12-31,VAS,Others,88.0,0.0,0.0,4.0,4
9810,2022-12-13,1,2022-12-31,VOICE,OFF-NET,868.26,0.0,0.0,10020.0,82
9810,2022-12-13,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
9810,2022-12-13,1,2022-12-31,VOICE,ON-NET,29.94,0.0,0.0,900.0,12
9810,2022-12-13,1,2023-01-31,DATA,DATA,0.0,0.0,69552.06,69552.06,27
9810,2022-12-13,1,2023-01-31,VOICE,OFF-NET,1222.55,0.0,0.0,7350.0,50
9818,2023-01-07,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,3300.0,63
9818,2023-01-07,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,11.0,11
9818,2023-01-07,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,17700.0,34
9818,2023-01-07,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,8.0,8
9818,2023-01-07,1,2023-01-31,DATA,DATA,0.0,0.0,41682201.56,41682201.56,923
9819,2023-01-18,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,7.0,7
9819,2023-01-18,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,11130.0,167
9819,2023-01-18,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,4.0,4
9819,2023-01-18,1,2023-01-31,DATA,DATA,0.0,0.0,60516761.38,60516761.38,1300
9819,2023-01-18,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,18090.0,99
9820,2023-01-12,1,2023-01-31,DATA,DATA,0.0,0.0,163.27,163.27,6
9820,2023-01-12,1,2023-01-31,VOICE,ON-NET,289.42,0.0,0.0,18450.0,37
9820,2023-01-12,1,2023-01-31,VOICE,OFF-NET,9.98,0.0,0.0,120.0,3
9821,2023-01-30,1,2023-01-31,VAS,Others,110.0,0.0,0.0,5.0,5
9821,2023-01-30,1,2023-01-31,VOICE,OFF-NET,114.77,0.0,0.0,4230.0,72
9821,2023-01-30,1,2023-01-31,SMS,ON-NET,9.98,0.0,0.0,70.0,70
9821,2023-01-30,1,2023-01-31,VOICE,ON-NET,164.67,0.0,0.0,5790.0,72
9821,2023-01-30,1,2023-01-31,DATA,DATA,0.0,0.0,2961413.07,2961413.07,777
9826,2023-01-17,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,53910.0,325
9826,2023-01-17,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,180.0,1
9826,2023-01-17,1,2023-01-31,SMS,Others,50.0,0.0,0.0,1.0,1
9826,2023-01-17,1,2023-01-31,VOICE,OFF-NET,49.9,0.0,0.0,7440.0,67
9829,2023-01-19,1,2023-01-31,VOICE,ON-NET,99.8,0.0,0.0,47430.0,45
9829,2023-01-19,1,2023-01-31,DATA,DATA,0.0,0.0,28059709.7,28059709.7,706
9829,2023-01-19,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,90.0,2
9829,2023-01-19,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
9829,2023-01-19,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,13230.0,41
9831,2023-01-04,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
9831,2023-01-04,1,2023-01-31,VOICE,OFF-NET,94.81,0.0,0.0,750.0,20
9831,2023-01-04,1,2023-01-31,VOICE,ON-NET,174.65,0.0,0.0,1380.0,31
9832,2023-01-12,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,43470.0,696
9832,2023-01-12,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,15540.0,221
9832,2023-01-12,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,5.0,5
9832,2023-01-12,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,4.0,4
9832,2023-01-12,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,90.0,1
9832,2023-01-12,1,2023-01-31,DATA,DATA,0.0,0.0,32607295.83,32607295.83,1228
9833,2023-01-28,1,2023-01-31,VOICE,FIX,9.98,0.0,0.0,60.0,1
9833,2023-01-28,1,2023-01-31,VAS,Others,66.0,0.0,0.0,3.0,3
9833,2023-01-28,1,2023-01-31,DATA,DATA,0.0,0.0,33474.16,33474.16,47
9833,2023-01-28,1,2023-01-31,SMS,Others,20.0,0.0,0.0,3.0,3
9833,2023-01-28,1,2023-01-31,VOICE,OFF-NET,64.87,0.0,0.0,540.0,10
9833,2023-01-28,1,2023-01-31,VOICE,ON-NET,99.8,0.0,0.0,4830.0,38
9837,2022-12-04,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,2.0,2
9837,2022-12-04,1,2022-12-31,VOICE,ON-NET,0.0,0.0,0.0,8400.0,65
9837,2022-12-04,1,2022-12-31,VOICE,OFF-NET,0.0,0.0,0.0,270.0,2
9839,2023-01-10,1,2023-01-31,DATA,DATA,0.0,0.0,165419.74,165419.74,78
9839,2023-01-10,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
9839,2023-01-10,1,2023-01-31,VOICE,OFF-NET,4.99,0.0,0.0,30.0,1
9839,2023-01-10,1,2023-01-31,SMS,OFF-NET,9.98,0.0,0.0,2.0,2
9839,2023-01-10,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,60.0,1
9841,2023-01-03,1,2023-01-31,DATA,DATA,0.0,0.0,33499709.4,33499709.4,902
9841,2023-01-03,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,8070.0,128
9841,2023-01-03,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
9841,2023-01-03,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,40.0,40
9841,2023-01-03,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,4200.0,67
9843,2022-12-06,1,2022-12-31,SMS,Others,430.0,0.0,0.0,165.0,165
9843,2022-12-06,1,2022-12-31,DATA,DATA,0.0,0.0,5384186.43,5384186.43,353
9843,2022-12-06,1,2022-12-31,VOICE,OFF-NET,89.82,0.0,0.0,660.0,15
9843,2022-12-06,1,2022-12-31,VAS,Others,22.0,0.0,0.0,1.0,1
9843,2022-12-06,1,2022-12-31,VOICE,ON-NET,4.99,0.0,0.0,30.0,1
9843,2022-12-06,1,2022-12-31,VOICE,Others,0.0,0.0,0.0,300.0,3
9843,2022-12-06,1,2023-01-31,VOICE,Others,0.0,0.0,0.0,0.0,1
9843,2022-12-06,1,2023-01-31,SMS,Others,80.0,0.0,0.0,40.0,40
9843,2022-12-06,1,2023-01-31,VOICE,OFF-NET,94.81,0.0,0.0,570.0,11
9843,2022-12-06,1,2023-01-31,VAS,Others,22.0,0.0,0.0,1.0,1
9843,2022-12-06,1,2023-01-31,VOICE,ON-NET,104.79,0.0,0.0,630.0,10
9844,2022-12-12,1,2022-12-31,VAS,Others,66.0,0.0,0.0,3.0,3
9844,2022-12-12,1,2022-12-31,DATA,DATA,0.0,0.0,5044665.68,5044665.68,283
9844,2022-12-12,1,2022-12-31,VOICE,ON-NET,84.83,0.0,0.0,5850.0,31
9844,2022-12-12,1,2022-12-31,VOICE,OFF-NET,4.99,0.0,0.0,1980.0,20
9844,2022-12-12,1,2023-01-31,SMS,Others,30.0,0.0,0.0,1.0,1
9844,2022-12-12,1,2023-01-31,VAS,Others,44.0,0.0,0.0,2.0,2
9844,2022-12-12,1,2023-01-31,VOICE,OFF-NET,64.87,0.0,0.0,420.0,4
9844,2022-12-12,1,2023-01-31,VOICE,ON-NET,59.88,0.0,0.0,450.0,10
9844,2022-12-12,1,2023-01-31,DATA,DATA,0.0,0.0,5429109.72,5429109.72,142
9846,2022-08-31,1,2022-09-30,DATA,DATA,0.0,0.0,11769938.86,11769938.86,928
9846,2022-08-31,1,2022-09-30,VOICE,Others,0.0,0.0,0.0,0.0,1
9846,2022-08-31,1,2022-10-31,DATA,DATA,0.0,0.0,828534.7,828534.7,807
9846,2022-08-31,1,2022-11-30,DATA,DATA,0.0,0.0,471057.75,471057.75,517
9846,2022-08-31,1,2022-12-31,DATA,DATA,0.0,0.0,441049.78,441049.78,513
9846,2022-08-31,1,2023-01-31,DATA,DATA,0.0,0.0,461592.87,461592.87,496
9847,2023-01-30,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,2550.0,27
9847,2023-01-30,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,2.0,2
9847,2023-01-30,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,9270.0,24
9847,2023-01-30,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
9847,2023-01-30,1,2023-01-31,DATA,DATA,0.0,0.0,41942640.15,41942640.15,764
9848,2023-01-30,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,6840.0,77
9848,2023-01-30,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,37860.0,277
9848,2023-01-30,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,14.0,14
9848,2023-01-30,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,10.0,10
9848,2023-01-30,1,2023-01-31,DATA,DATA,0.0,0.0,11552601.37,11552601.37,292
9851,2023-01-21,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,3210.0,19
9851,2023-01-21,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,17430.0,82
9851,2023-01-21,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,330.0,3
9851,2023-01-21,1,2023-01-31,DATA,DATA,0.0,0.0,42942425.67,42942425.67,537
9852,2023-01-12,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,1.0,1
9852,2023-01-12,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,1290.0,17
9852,2023-01-12,1,2023-01-31,DATA,DATA,0.0,0.0,15730498.73,15730498.73,300
9852,2023-01-12,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,6210.0,72
9853,2022-12-13,1,2022-12-31,SMS,ON-NET,4.99,0.0,0.0,3.0,3
9853,2022-12-13,1,2022-12-31,DATA,DATA,0.0,0.0,3216422.8,3216422.8,558
9853,2022-12-13,1,2022-12-31,VOICE,OFF-NET,124.75,0.0,0.0,1050.0,14
9853,2022-12-13,1,2022-12-31,SMS,OFF-NET,4.99,0.0,0.0,1.0,1
9853,2022-12-13,1,2022-12-31,VAS,Others,66.0,0.0,0.0,3.0,3
9853,2022-12-13,1,2022-12-31,VOICE,ON-NET,329.34,0.0,0.0,2580.0,31
9853,2022-12-13,1,2022-12-31,SMS,ON-NET,4.99,0.0,0.0,3.0,3
9853,2022-12-13,1,2022-12-31,DATA,DATA,0.0,0.0,3216422.8,3216422.8,558
9853,2022-12-13,1,2022-12-31,VOICE,OFF-NET,124.75,0.0,0.0,1050.0,14
9853,2022-12-13,1,2022-12-31,SMS,OFF-NET,4.99,0.0,0.0,1.0,1
9853,2022-12-13,1,2022-12-31,VAS,Others,66.0,0.0,0.0,3.0,3
9853,2022-12-13,1,2022-12-31,VOICE,ON-NET,329.34,0.0,0.0,2580.0,31
9856,2023-01-19,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,20340.0,360
9856,2023-01-19,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,13.0,13
9856,2023-01-19,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,18.0,18
9856,2023-01-19,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,11070.0,143
9856,2023-01-19,1,2023-01-31,DATA,DATA,0.0,0.0,25604689.39,25604689.39,336
9856,2023-01-19,1,2023-01-31,VOICE,FIX,0.0,0.0,0.0,120.0,4
9858,2022-12-18,1,2022-12-31,SMS,OFF-NET,0.0,0.0,0.0,7.0,7
9858,2022-12-18,1,2022-12-31,SMS,ON-NET,0.0,0.0,0.0,4.0,4
9858,2022-12-18,1,2022-12-31,DATA,DATA,0.0,0.0,24087385.87,24087385.87,1143
9858,2022-12-18,1,2022-12-31,SMS,Others,100.0,0.0,0.0,1.0,1
9858,2022-12-18,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,30.0,1
9858,2022-12-18,1,2023-01-31,SMS,OFF-NET,0.0,0.0,0.0,10.0,10
9858,2022-12-18,1,2023-01-31,SMS,ON-NET,0.0,0.0,0.0,6.0,6
9858,2022-12-18,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,330.0,7
9858,2022-12-18,1,2023-01-31,DATA,DATA,0.0,0.0,3723352.41,3723352.41,452
9860,2023-01-19,1,2023-01-31,SMS,Others,0.0,0.0,0.0,186.0,186
9860,2023-01-19,1,2023-01-31,VOICE,OFF-NET,0.0,0.0,0.0,2760.0,22
9860,2023-01-19,1,2023-01-31,DATA,DATA,0.0,0.0,6796985.61,6796985.61,321
9860,2023-01-19,1,2023-01-31,VOICE,ON-NET,0.0,0.0,0.0,50760.0,117
